lat,lon,alt,dop,speed
66.016345,19.399739,353.037,15.51,0.041
66.016484,19.399487,329.294,9.34,0.271
66.016454,19.399967,357.974,6.71,0.063
66.016609,19.400126,354.244,10.29,0.664
66.016585,19.400132,341.751,7.72,0.122
66.016598,19.399502,372.612,4.96,0.084
66.016544,19.39963,359.066,3.73,0.616
66.016563,19.399845,367.845,2.87,0.13
66.016437,19.399612,348.888,2.75,0.286
66.016536,19.399513,351.488,1.72,0.011
66.016552,19.39949,339.669,3.64,0.445
66.016634,19.399559,351.128,3.0,0.377
66.016579,19.399436,366.411,3.54,1.929
66.016211,19.40016,214.28,2.62,0.441
66.016227,19.40005,238.876,3.66,0.214
66.01641,19.399173,336.562,2.67,0.398
66.016577,19.399401,353.238,1.66,0.021
66.016583,19.399409,355.085,2.1,0.147
66.016574,19.39943,358.005,4.02,0.247
66.016604,19.399705,356.768,3.24,0.347
66.016443,19.399712,346.558,2.05,0.367
66.016473,19.399702,353.877,2.65,0.013
66.016479,19.399912,346.752,1.96,0.546
66.016233,19.400529,354.747,19.74,0.17
66.016427,19.40035,353.036,2.37,0.018
66.015938,19.401137,258.744,7.26,0.009
66.01656,19.400742,347.588,2.54,0.075
66.016588,19.400602,370.073,3.4,1.056
66.016447,19.40055,340.302,2.18,0.026
66.016494,19.400688,346.347,2.84,0.021
66.016456,19.400437,344.338,3.34,0.181
66.016248,19.400736,343.291,5.94,0.059
66.016625,19.400516,382.893,10.79,0.301
66.016256,19.400647,297.199,6.73,0.23
66.016437,19.400662,338.724,13.65,1.068
66.016482,19.400508,340.435,2.93,0.014
66.016441,19.40062,351.778,1.95,0.008
66.016467,19.400551,355.931,2.53,0.022
66.016475,19.400714,349.272,2.22,0.369
66.016544,19.400721,347.459,2.83,0.016
66.016385,19.400425,353.251,2.8,0.092
66.016591,19.400687,392.642,2.91,0.047
66.016547,19.400464,365.488,4.46,1.25
66.016517,19.400507,354.377,2.33,0.007
66.016481,19.400531,363.515,3.3,0.467
66.016564,19.400554,343.642,3.05,0.148
66.016461,19.400591,347.625,2.67,2.003
66.016527,19.400291,373.972,2.48,0.178
66.016493,19.400397,360.955,3.64,0.399
66.016107,19.400707,377.058,16.08,0.043
66.01637,19.40085,331.042,2.84,0.154
66.016561,19.401358,373.705,4.45,0.095
66.01621,19.401155,366.004,5.34,0.409
66.016418,19.401533,349.517,2.59,0.164
66.016425,19.401474,352.395,7.52,0.068
66.01645,19.40161,360.008,3.84,0.598
66.016393,19.401672,351.519,3.35,1.396
66.016269,19.401796,346.639,2.7,0.034
66.016196,19.401838,359.882,2.54,0.236
66.016165,19.401953,352.118,4.76,1.084
66.016244,19.401984,349.365,2.08,0.048
66.016263,19.401942,348.963,2.49,1.236
66.016302,19.401524,345.622,4.93,1.166
66.016446,19.401341,336.306,3.62,1.13
66.016155,19.402069,399.656,5.29,1.062
66.016545,19.401174,361.776,4.77,0.638
66.016401,19.401673,350.98,8.5,0.16
66.01648,19.401452,352.265,1.69,0.03
66.01668,19.401491,387.517,8.1,0.366
66.016438,19.401411,358.734,10.05,0.015
66.016484,19.402086,322.754,16.01,0.013
66.016477,19.401978,372.172,4.11,0.08
66.016423,19.401985,341.135,13.2,0.067
66.016582,19.402196,355.396,8.33,0.083
66.016512,19.402044,343.042,5.97,0.182
66.016299,19.402411,303.446,5.13,0.058
66.016546,19.401766,357.608,5.61,0.067
66.016459,19.402032,343.839,3.7,1.026
66.01625,19.402727,346.675,4.14,0.095
66.016242,19.403567,363.117,4.65,0.031
66.016265,19.403577,375.418,7.07,0.065
66.016173,19.403487,344.979,11.03,0.036
66.016108,19.403493,317.531,17.39,0.039
66.016196,19.403517,358.868,13.02,0.032
66.016166,19.403517,351.619,2.45,0.027
66.016199,19.403471,355.612,1.95,0.037
66.01615,19.403507,353.818,2.72,0.031
66.0162,19.403417,347.334,2.38,0.066
66.016039,19.403354,315.193,4.12,0.031
66.016316,19.403631,319.697,7.16,0.265
66.015572,19.404204,346.432,6.42,0.645
66.015128,19.405107,339.112,6.73,0.033
66.015619,19.40459,340.664,5.58,0.018
66.015609,19.40463,340.833,8.34,0.127
66.015309,19.404696,349.828,2.26,0.149
66.015235,19.404668,333.779,3.36,2.478
66.015279,19.40465,335.812,3.82,1.724
66.015544,19.404401,379.017,2.85,0.022
66.015412,19.404333,334.319,2.6,0.014
66.016164,19.403099,326.315,4.34,0.029
66.016284,19.403201,343.839,2.75,0.014
66.016292,19.40327,350.181,2.73,0.039
66.016181,19.403516,345.525,4.7,0.112
66.01627,19.403555,363.969,6.68,0.394
66.016196,19.40362,346.478,2.33,0.044
66.016122,19.403475,335.655,3.06,0.021
66.016121,19.40344,342.089,4.3,0.219
66.016266,19.403314,359.856,3.24,1.971
66.016124,19.403502,340.765,3.76,0.05
66.016227,19.403192,344.999,10.6,0.082
66.016311,19.40325,353.272,5.15,0.138
66.016301,19.403309,326.657,6.06,0.383
66.016144,19.403818,335.356,5.59,0.008
66.016127,19.40358,345.834,2.02,0.047
66.016028,19.403408,332.849,5.07,0.351
66.016167,19.403618,347.743,2.21,0.027
66.015986,19.403666,339.471,2.9,0.062
66.016125,19.403786,358.895,2.92,0.166
66.016238,19.404185,343.428,2.74,0.069
66.01627,19.404158,338.733,2.58,0.329
66.015961,19.404674,345.787,2.87,0.103
66.016031,19.404126,336.772,8.79,0.017
66.015987,19.403691,349.312,5.75,1.319
66.016008,19.404058,375.118,4.7,0.875
66.01608,19.404079,353.959,2.99,0.061
66.016211,19.404148,357.208,3.66,0.342
66.016279,19.404083,376.14,3.11,0.031
66.016254,19.40424,346.686,3.02,0.112
66.016165,19.404335,357.117,2.55,0.044
66.01615,19.404523,353.203,2.21,0.144
66.015963,19.403773,337.615,2.77,0.143
66.016009,19.403628,353.526,7.14,0.37
66.015999,19.403653,357.193,4.98,0.134
66.016047,19.403572,368.736,4.77,0.195
66.016076,19.403658,351.92,2.71,0.015
66.016038,19.403707,349.2,3.24,0.019
66.016065,19.403717,326.901,2.75,0.005
66.016072,19.403842,350.042,2.83,0.239
66.016077,19.403706,351.441,1.63,0.013
66.01604,19.403818,340.081,4.25,0.079
66.015971,19.40345,346.233,4.9,0.07
66.016068,19.403834,365.061,6.1,0.035
66.016154,19.403921,363.91,5.88,0.32
66.016722,19.405076,352.289,5.09,0.183
66.016281,19.404307,360.958,5.08,0.198
66.016835,19.405079,262.17,11.06,0.138
66.016195,19.403912,347.293,1.6,0.012
66.016316,19.403741,348.759,4.23,1.002
66.016323,19.403408,353.116,2.65,0.129
66.01632,19.403311,334.835,6.25,0.156
66.016273,19.40339,339.856,3.34,0.743
66.016258,19.403491,348.346,2.65,0.04
66.016244,19.403337,320.786,3.61,0.021
66.016172,19.403192,346.786,2.14,0.015
66.016116,19.403246,332.679,17.4,0.03
66.016113,19.403291,335.019,3.69,0.123
66.016187,19.403263,341.421,3.38,0.086
66.016209,19.403834,368.901,6.2,0.203
66.01618,19.403219,352.049,8.6,0.038
66.016141,19.403149,340.273,3.7,0.008
66.016178,19.403194,348.517,2.72,0.016
66.01612,19.403292,345.027,7.1,0.181
66.016154,19.402368,346.134,3.05,0.046
66.016091,19.402404,350.662,4.02,0.602
66.016048,19.402807,310.847,10.5,0.063
66.016078,19.402695,351.406,12.7,0.947
66.016212,19.402411,347.087,3.79,0.116
66.016124,19.402316,348.382,3.12,0.106
66.016233,19.402118,355.847,3.14,0.621
66.016244,19.401936,357.332,2.47,2.998
66.016205,19.401812,349.427,7.85,0.002
66.01615,19.40285,354.189,3.96,0.037
66.016124,19.403364,337.86,1.85,0.021
66.016156,19.40293,337.859,2.83,0.261
66.016204,19.403051,364.666,2.63,1.024
66.016214,19.403129,368.937,1.94,0.08
66.016148,19.403045,345.991,6.38,0.079
66.016208,19.402919,347.578,7.3,0.436
66.016235,19.402509,315.1,6.37,0.885
66.01615,19.402847,335.584,7.11,0.151
66.016102,19.40341,359.691,8.52,0.493
66.015974,19.403625,330.739,5.44,0.133
66.015649,19.403678,316.332,4.21,0.014
66.015302,19.403503,379.674,4.03,0.18
66.015491,19.404001,367.382,4.43,0.321
66.015573,19.404166,350.072,6.06,0.129
66.015502,19.402698,339.498,4.9,0.243
66.015486,19.402514,338.483,3.99,1.326
66.015372,19.402542,343.657,5.44,0.085
66.015396,19.402466,335.302,24.98,0.05
66.015245,19.402493,350.315,4.59,0.054
66.015209,19.402049,349.683,2.79,0.357
66.015133,19.40229,350.901,1.72,0.01
66.015201,19.402313,347.638,3.73,0.294
66.015196,19.402322,362.294,3.93,0.069
66.015356,19.40248,338.902,3.44,0.212
66.01551,19.403051,327.487,2.97,0.062
66.015727,19.402403,366.18,2.5,0.023
66.015718,19.401404,341.419,14.26,0.599
66.015783,19.401286,367.134,7.19,0.104
66.01592,19.401853,349.645,6.84,0.212
66.015833,19.402543,343.067,6.78,0.404
66.015801,19.401903,353.218,4.74,0.274
66.015776,19.402148,343.269,3.69,0.023
66.01585,19.402289,352.384,1.74,0.011
66.015852,19.402315,344.798,1.79,0.089
66.015761,19.402469,369.377,2.28,0.379
66.015888,19.402329,353.816,2.34,0.027
66.015898,19.402371,343.62,3.52,0.346
66.015847,19.402534,351.96,2.09,0.47
66.015868,19.402514,365.313,2.01,0.011
66.016,19.402377,384.138,4.0,0.586
66.015896,19.402155,351.571,11.22,0.058
66.015748,19.402343,363.098,9.04,0.085
66.016003,19.401483,344.965,9.33,0.279
66.015768,19.402529,374.424,10.83,0.068
66.015829,19.401159,318.19,11.36,0.011
66.015841,19.400886,348.495,6.15,1.93
66.015821,19.401553,356.805,14.37,0.626
66.015861,19.401307,353.675,2.27,0.025
66.015911,19.401652,369.662,4.48,2.505
66.015839,19.40131,355.342,4.68,0.051
66.015759,19.401296,318.226,13.74,0.064
66.015817,19.401257,320.138,4.36,0.062
66.015818,19.401122,320.321,9.12,0.345
66.015934,19.399697,228.291,7.04,0.589
66.01589,19.401148,334.469,5.64,0.057
66.01586,19.40145,357.178,4.74,0.132
66.015858,19.401107,355.081,2.24,0.011
66.015858,19.401017,360.839,1.94,0.016
66.015832,19.401146,357.75,2.71,0.091
66.016022,19.400925,336.357,7.26,0.031
66.015968,19.400995,342.024,3.89,0.01
66.015808,19.401215,358.475,4.57,0.171
66.015739,19.401312,355.835,6.48,0.297
66.015726,19.402015,354.471,7.04,0.257
66.015925,19.402209,347.048,7.93,0.385
66.015978,19.402084,363.847,2.8,0.131
66.015931,19.402096,348.339,2.23,0.135
66.01581,19.402014,344.128,4.4,0.057
66.015968,19.40212,389.386,4.42,0.009
66.015815,19.401478,345.751,11.65,0.024
66.015797,19.401645,328.323,5.8,0.021
66.015848,19.401504,368.968,4.41,0.032
66.015484,19.40045,345.112,4.65,0.367
66.015851,19.401543,368.93,2.23,0.025
66.015848,19.401537,356.208,2.04,0.003
66.015863,19.401279,367.304,7.19,0.029
66.015861,19.401493,370.559,3.47,0.131
66.015834,19.401658,362.732,3.13,0.027
66.015941,19.401467,413.505,4.13,0.167
66.015818,19.401492,341.988,5.72,0.204
66.015856,19.401189,362.538,8.88,0.19
66.015871,19.401908,341.903,6.17,0.031
66.01572,19.40167,348.904,6.02,0.457
66.015597,19.401571,345.177,6.54,0.09
66.015904,19.401134,350.147,2.21,0.023
66.01615,19.401691,348.982,2.24,0.017
66.016018,19.401943,361.605,5.59,0.014
66.015535,19.401884,307.979,6.55,0.675
66.015838,19.40118,344.319,7.14,0.026
66.01584,19.401092,299.223,9.26,0.126
66.015433,19.401194,331.078,5.07,0.01
66.015511,19.400893,257.334,5.33,0.046
66.015766,19.40107,346.988,1.69,0.05
66.015867,19.400964,347.894,3.95,0.034
66.01573,19.401298,326.247,6.98,0.571
66.015808,19.401272,354.444,3.3,0.253
66.015668,19.401664,326.202,2.74,0.041
66.015835,19.401484,347.783,2.4,0.174
66.015649,19.401617,382.847,10.12,0.614
66.015501,19.401294,370.533,5.26,0.167
66.015508,19.401496,370.846,4.07,0.496
66.01548,19.401583,365.291,3.12,0.027
66.015577,19.401112,307.594,2.6,0.009
66.015507,19.401279,347.192,3.38,0.799
66.015568,19.401411,365.324,3.92,0.032
66.01552,19.401774,342.471,10.18,0.78
66.015459,19.401353,302.657,22.53,0.1
66.015574,19.401512,355.861,5.57,0.312
66.015574,19.401462,359.026,5.1,0.012
66.015553,19.401562,334.396,3.56,0.04
66.015531,19.401668,361.674,4.7,0.139
66.01566,19.401109,364.561,2.27,0.012
66.015602,19.401214,353.133,4.41,1.054
66.015664,19.401234,403.15,4.15,0.06
66.015578,19.40132,350.454,3.05,0.047
66.015645,19.401281,334.655,2.59,0.191
66.015655,19.401221,329.761,2.42,0.005
66.015585,19.40124,324.29,11.59,0.104
66.015714,19.401263,351.884,2.16,0.013
66.015686,19.401216,358.044,2.05,0.027
66.01562,19.40124,348.603,2.0,0.023
66.015396,19.400949,333.256,15.26,0.516
66.015724,19.40053,340.508,3.01,1.131
66.015639,19.400597,324.744,2.77,0.293
66.01567,19.400544,338.406,3.07,0.152
66.015343,19.401832,348.079,3.93,0.716
66.015231,19.401912,354.33,3.7,0.981
66.015608,19.400927,330.259,3.68,0.6
66.015841,19.40088,350.549,2.29,0.008
66.015851,19.400584,312.603,4.95,0.859
66.015854,19.400994,363.704,4.1,0.584
66.015983,19.400791,369.112,2.98,0.06
66.015607,19.401071,328.992,2.41,1.645
66.015814,19.400899,353.722,10.64,0.7
66.015837,19.40085,347.994,3.44,0.028
66.015745,19.400544,399.295,4.96,1.255
66.015918,19.400765,354.669,2.66,1.152
66.015755,19.400922,353.984,2.5,0.503
66.015688,19.400443,346.392,3.02,0.055
66.016099,19.399921,350.701,15.39,0.107
66.015533,19.399912,353.302,4.44,0.436
66.015896,19.399912,374.333,3.51,0.964
66.015672,19.400119,355.036,4.53,0.072
66.015673,19.400106,336.422,3.53,0.378
66.015822,19.399327,350.581,2.72,1.234
66.01589,19.398388,347.326,2.51,0.581
66.016024,19.398474,350.418,8.54,0.211
66.015914,19.398363,349.906,5.81,0.092
66.015912,19.398168,349.597,7.62,0.086
66.015806,19.399253,345.154,3.5,0.024
66.015769,19.39913,359.481,3.04,0.06
66.015377,19.399321,308.88,6.0,0.079
66.01562,19.399126,349.766,2.92,0.058
66.015876,19.399465,321.516,6.61,0.163
66.015952,19.399239,322.924,6.46,0.299
66.015733,19.399444,307.762,6.13,0.065
66.015806,19.399227,353.053,1.8,0.025
66.015832,19.399429,360.343,3.3,0.102
66.015838,19.399348,339.271,2.55,0.018
66.015735,19.399183,362.68,3.53,0.892
66.015867,19.399222,361.178,3.16,0.54
66.015783,19.396552,333.631,2.53,0.068
66.014461,19.389337,365.19,3.26,1.545
66.011459,19.378182,432.565,4.98,0.712
66.00785,19.383279,460.761,14.92,0.291
66.00785,19.385438,402.037,2.03,0.002
66.009193,19.373003,369.601,3.0,0.278
66.012983,19.368934,375.376,6.7,0.204
66.015563,19.346857,310.81,8.84,0.059
66.015721,19.3472,399.555,5.36,0.129
66.015836,19.346767,379.747,3.72,0.026
66.015677,19.346122,373.423,3.34,0.306
66.015843,19.346803,356.976,3.23,0.14
66.015762,19.346639,363.578,3.12,1.932
66.015918,19.346606,375.526,2.39,0.025
66.01588,19.346561,382.191,4.04,0.021
66.015747,19.346577,353.415,5.57,0.016
66.015841,19.3465,365.142,4.49,0.026
66.018355,19.351475,343.568,3.64,0.69
66.01827,19.355779,355.778,3.46,0.131
66.018371,19.356057,351.698,2.27,0.032
66.018255,19.355756,354.548,1.89,0.242
66.018541,19.35565,358.468,4.54,0.19
66.018551,19.356147,339.198,3.73,0.058
66.018382,19.35667,363.929,9.8,0.734
66.019871,19.366466,402.722,8.93,5.982
66.019637,19.363923,308.99,9.77,0.011
66.019109,19.363561,386.842,11.62,0.029
66.019478,19.366042,368.562,2.7,0.032
66.019327,19.365473,358.261,3.05,0.065
66.019049,19.366432,360.736,2.0,0.1
66.019122,19.366237,378.921,3.22,0.103
66.019252,19.366333,382.705,2.48,0.067
66.019816,19.37223,344.566,5.6,0.511
66.02043,19.372537,353.932,2.35,0.121
66.020782,19.374827,388.75,7.84,0.206
66.021603,19.374305,325.9,5.8,0.092
66.021115,19.374784,365.263,4.97,0.108
66.021214,19.374733,361.502,6.03,0.651
66.021211,19.374965,355.223,2.37,0.238
66.021397,19.375902,372.03,3.7,0.333
66.021439,19.375299,369.518,7.38,0.115
66.021249,19.375398,361.882,1.71,0.043
66.021383,19.375911,349.365,5.0,0.146
66.021781,19.377613,359.328,3.72,0.031
66.021716,19.377625,361.158,5.44,0.094
66.021903,19.377645,360.562,5.27,0.148
66.020468,19.385775,341.752,6.18,0.067
66.020578,19.385373,346.699,7.57,0.205
66.020437,19.38588,355.29,10.84,0.017
66.020729,19.385612,349.243,18.06,0.21
66.020527,19.390854,354.366,3.52,0.755
66.021076,19.402773,345.632,8.15,0.084
66.021264,19.40306,353.561,2.37,0.044
66.021236,19.403135,349.128,3.49,0.2
66.021244,19.403113,349.139,2.64,0.08
66.021214,19.403054,363.131,2.94,0.013
66.021189,19.402985,368.521,3.01,0.005
66.021168,19.402906,384.794,2.15,0.106
66.02117,19.402991,352.88,1.69,0.019
66.021206,19.402974,351.392,2.91,0.281
66.021107,19.403264,384.2,3.16,0.173
66.021225,19.40308,334.778,3.35,0.528
66.021308,19.402844,368.306,2.55,0.669
66.02092,19.403095,320.213,9.75,0.638
66.021158,19.403181,344.811,1.79,0.038
66.021197,19.403157,343.886,3.56,3.29
66.021223,19.403097,346.354,2.98,0.03
66.021176,19.403584,351.675,2.14,0.008
66.021233,19.403509,347.396,3.12,0.046
66.02121,19.403478,352.322,13.83,0.052
66.021239,19.403511,378.674,5.03,0.021
66.021301,19.403712,333.575,3.51,0.322
66.021623,19.405637,361.458,2.99,0.535
66.021721,19.405625,366.353,2.8,0.048
66.021185,19.403572,354.513,1.81,0.145
66.021137,19.403478,357.955,5.15,0.415
66.02131,19.403341,348.551,7.36,0.066
66.021266,19.404177,372.478,7.67,0.243
66.021602,19.404347,358.363,5.99,0.067
66.02179,19.404258,349.185,5.87,0.124
66.021954,19.404148,345.601,3.63,0.729
66.021824,19.404267,353.772,3.74,0.018
66.021602,19.404821,350.134,2.99,0.81
66.022014,19.406067,360.01,2.57,0.125
66.021658,19.404606,354.943,2.31,0.466
66.021717,19.404535,352.917,1.94,0.028
66.021716,19.404625,350.592,1.67,0.069
66.021726,19.404614,349.748,2.21,0.012
66.02172,19.404618,347.749,2.15,0.015
66.021738,19.404611,355.964,1.88,0.07
66.021756,19.40466,338.295,2.03,0.05
66.021722,19.404529,356.285,2.86,0.05
66.021729,19.404598,355.545,1.87,0.07
66.021725,19.404603,352.756,1.4,0.007
66.021724,19.40453,360.573,4.42,0.033
66.021703,19.4046,356.183,2.5,0.017
66.021812,19.404387,361.001,2.89,0.191
66.021895,19.403747,358.367,3.66,0.152
66.02179,19.403718,351.156,5.05,0.127
66.021697,19.403756,336.085,2.19,0.075
66.021744,19.403784,334.657,5.3,0.795
66.02188,19.403888,354.496,2.01,0.041
66.021832,19.403722,351.432,5.63,0.039
66.021854,19.403639,352.526,1.81,0.056
66.021766,19.403813,348.852,3.44,0.345
66.021775,19.403775,351.089,2.5,0.49
66.021885,19.403737,348.587,2.37,0.377
66.021783,19.403634,350.915,2.11,0.66
66.021908,19.40397,342.172,3.6,0.145
66.02196,19.40398,361.323,3.13,0.141
66.021965,19.403963,354.709,2.16,0.025
66.02194,19.403887,354.383,4.18,0.036
66.02199,19.403945,359.08,2.04,0.019
66.022012,19.404143,367.383,3.47,0.014
66.022054,19.403857,363.664,2.46,0.091
66.022176,19.403493,331.387,4.26,0.301
66.021402,19.403213,344.673,6.47,0.056
66.02134,19.403245,348.882,2.5,0.039
66.021871,19.403734,339.95,4.17,0.053
66.02224,19.403828,342.193,6.26,0.007
66.022297,19.404019,348.999,6.59,0.587
66.02248,19.404065,404.378,4.16,0.01
66.022363,19.404063,369.715,4.88,0.198
66.022373,19.404074,351.766,2.8,0.183
66.02239,19.404222,366.246,6.16,0.497
66.022367,19.403727,423.711,5.66,0.031
66.020278,19.38306,377.715,5.38,0.975
66.019612,19.376065,457.07,5.24,0.032
66.019884,19.37599,361.878,1.64,0.018
66.019932,19.37628,357.521,1.7,0.132
66.019991,19.376247,357.023,6.78,0.101
66.019941,19.376204,349.561,4.37,0.286
66.019773,19.376387,332.591,6.34,0.028
66.019827,19.376141,315.192,2.66,0.011
66.01988,19.376328,353.348,2.52,0.41
66.019951,19.376114,359.597,2.66,0.048
66.020022,19.375835,372.037,6.13,0.033
66.019857,19.376309,366.367,3.19,0.369
66.019884,19.376558,362.791,3.22,0.019
66.020072,19.377953,358.784,3.79,0.052
66.020122,19.377947,345.534,7.27,0.019
66.019759,19.378252,449.284,8.39,1.115
66.016436,19.376896,361.466,3.37,0.374
66.015226,19.378895,339.012,2.73,0.023
66.015158,19.378586,342.98,2.89,0.93
66.015135,19.378881,359.321,2.08,0.033
66.015317,19.378867,354.081,1.53,0.017
66.015322,19.37892,348.301,2.79,0.065
66.015915,19.380494,365.023,2.65,0.869
66.016052,19.385079,340.065,2.42,0.416
66.016717,19.38811,362.925,2.94,0.731
66.016098,19.391062,368.665,7.49,0.214
66.016476,19.391999,367.663,2.26,0.042
66.016997,19.392525,357.348,2.91,0.162
66.016971,19.392876,370.781,3.52,0.024
66.017327,19.39278,367.625,2.74,0.028
66.016789,19.393033,353.298,4.05,2.588
66.016877,19.393227,359.699,5.22,0.144
66.016863,19.392996,356.404,5.07,0.013
66.016744,19.393091,339.418,6.68,0.004
66.016862,19.393012,358.799,3.94,0.623
66.016896,19.392896,352.971,4.69,0.14
66.016941,19.392917,351.036,2.68,0.055
66.016913,19.393015,354.335,2.0,0.033
66.016955,19.392987,344.675,3.77,0.75
66.016882,19.392983,349.426,7.71,0.132
66.016844,19.392688,366.875,5.73,0.132
66.016843,19.39301,356.626,5.17,0.048
66.016904,19.392764,344.806,4.84,0.024
66.01687,19.392959,342.818,4.57,0.267
66.016882,19.393096,355.81,4.38,0.044
66.016858,19.393077,348.5,1.78,0.017
66.016847,19.393114,350.628,1.68,0.138
66.016851,19.393012,358.096,1.67,0.617
66.016881,19.393097,349.718,2.54,0.056
66.016844,19.393063,349.0,3.21,0.018
66.016873,19.39311,342.858,8.21,0.25
66.016538,19.394834,358.254,9.45,0.055
66.016353,19.39507,368.316,8.93,0.05
66.016584,19.394846,350.836,2.1,0.014
66.016741,19.395897,367.965,2.61,0.047
66.016561,19.395685,365.796,2.68,0.124
66.01662,19.395603,359.036,2.83,0.016
66.016571,19.395613,332.785,4.14,0.634
66.016578,19.395581,342.774,2.58,0.066
66.016544,19.395661,341.453,6.53,0.007
66.016517,19.395629,355.441,3.35,0.088
66.016606,19.395827,354.175,2.0,0.036
66.016614,19.394911,346.664,2.6,0.025
66.016576,19.39578,340.212,3.76,0.047
66.01652,19.396073,316.044,5.07,0.017
66.016459,19.39603,347.123,3.41,0.035
66.016638,19.395994,358.088,2.49,0.116
66.01673,19.395863,362.109,2.07,0.027
66.01678,19.395973,354.583,2.06,0.038
66.016772,19.395947,341.897,2.84,0.354
66.016817,19.395835,359.432,2.69,0.121
66.016795,19.395912,356.923,2.54,0.03
66.016745,19.395816,364.356,3.14,0.055
66.016838,19.395937,358.78,3.6,1.022
66.016786,19.395885,353.157,1.78,0.159
